"song.id","bird","location","year","freq_lo","freq_hi","trill.bw","trill.rate","Deviation","region","dialect","vp"
"RICH8_20200425r1_16574","RICH8_20","RICH","Y2020",2284.9,5833.3,3548.4,7.212405337,25.06,"Urban","Richmond",-25.06
"RICH8_20200425r1_22208","RICH8_20","RICH","Y2020",2284.9,6048.4,3763.5,7.278020378,23.26,"Urban","Richmond",-23.26
"RICH8_20200425r1_22990","RICH8_20","RICH","Y2020",2231.2,6129,3897.8,7.376807318,22.08,"Urban","Richmond",-22.08
"RICH8_20200425r1_23518","RICH8_20","RICH","Y2020",2231.2,5940.9,3709.7,7.261109498,23.71,"Urban","Richmond",-23.71
"RICH8_20200425r1_24078","RICH8_20","RICH","Y2020",2311.8,5994.6,3682.8,7.15000715,24.04,"Urban","Richmond",-24.04
"RICH8_20200425r1_25287","RICH8_20","RICH","Y2020",2231.2,6075.3,3844.1,7.311010382,22.57,"Urban","Richmond",-22.57
"RICH8_20200425r1_28744","RICH8_20","RICH","Y2020",2311.8,6182.8,3871,7.36051818,22.31,"Urban","Richmond",-22.31
"RICH8_20200425r1_29359","RICH8_20","RICH","Y2020",2338.7,6236.6,3897.9,7.405578869,22.05,"Urban","Richmond",-22.05
"RICH8_20200425r1_30859","RICH8_20","RICH","Y2020",2231.2,5914,3682.8,7.394262053,23.79,"Urban","Richmond",-23.79
"RICH9_20200425r1_05673","RICH9_20","RICH","Y2020",2365.6,6075.3,3709.7,7.037297678,23.93,"Urban","Richmond",-23.93
"RICH9_20200425r1_06803","RICH9_20","RICH","Y2020",2204.3,6048.4,3844.1,7.497375918,22.39,"Urban","Richmond",-22.39
"RICH9_20200425r1_08129","RICH9_20","RICH","Y2020",2177.4,6155.9,3978.5,7.584951456,21.22,"Urban","Richmond",-21.22
"RICH9_20200425r1_09069","RICH9_20","RICH","Y2020",2204.3,5994.6,3790.3,7.676560901,22.64,"Urban","Richmond",-22.64
"RICH9_20200425r1_10331","RICH9_20","RICH","Y2020",2204.3,6075.3,3871,7.567731194,22.1,"Urban","Richmond",-22.1
"RICH9_20200425r1_11304","RICH9_20","RICH","Y2020",2123.7,6075.3,3951.6,7.584951456,21.43,"Urban","Richmond",-21.43
"RICH9_20200425r1_12370","RICH9_20","RICH","Y2020",2177.4,6263.4,4086,7.603406326,20.33,"Urban","Richmond",-20.33
"RICH9_20200425r1_13311","RICH9_20","RICH","Y2020",2123.7,6102.2,3978.5,7.604562738,21.2,"Urban","Richmond",-21.2
"RICH9_20200425r1_14387","RICH9_20","RICH","Y2020",2204.3,6102.2,3897.9,7.6007094,21.85,"Urban","Richmond",-21.85
"RICH9_20200425r1_17141","RICH9_20","RICH","Y2020",2096.8,6075.3,3978.5,7.62195122,21.18,"Urban","Richmond",-21.18
"RICH10_20200425r2_01438","RICH_WS_Ylb","RICH","Y2020",2526.9,5833.3,3306.4,7.774034724,26.45,"Urban","Richmond",-26.45
"RICH10_20200425r2_02403","RICH_WS_Ylb","RICH","Y2020",2526.9,5779.6,3252.7,7.723995881,26.93,"Urban","Richmond",-26.93
"RICH10_20200425r2_03486","RICH_WS_Ylb","RICH","Y2020",2526.9,5779.6,3252.7,7.700205339,26.95,"Urban","Richmond",-26.95
"RICH10_20200425r2_05558","RICH_WS_Ylb","RICH","Y2020",2473.1,5860.2,3387.1,7.849293564,25.72,"Urban","Richmond",-25.72
"RICH10_20200425r2_06593","RICH_WS_Ylb","RICH","Y2020",2553.8,5833.3,3279.5,7.800312012,26.64,"Urban","Richmond",-26.64
"RICH11_20200425r2_00561","RICH11_20","RICH","Y2020",2580.6,6317.2,3736.6,7.394262053,23.36,"Urban","Richmond",-23.36
"RICH11_20200425r2_01712","RICH11_20","RICH","Y2020",2553.8,6102.2,3548.4,7.54147813,24.73,"Urban","Richmond",-24.73
"RICH11_20200425r2_02649","RICH11_20","RICH","Y2020",2526.9,6102.2,3575.3,7.428316743,24.62,"Urban","Richmond",-24.62
"RICH12_20200425r1_07930","RICH12_20","RICH","Y2020",2500,5725.8,3225.8,6.275494195,28.6,"Urban","Richmond",-28.6
"RICH12_20200425r1_09248","RICH12_20","RICH","Y2020",2419.4,5725.8,3306.4,6.184291899,28.04,"Urban","Richmond",-28.04
"RICH12_20200425r1_09903","RICH12_20","RICH","Y2020",2446.2,5914,3467.8,5.985634477,26.93,"Urban","Richmond",-26.93
"RICH12_20200425r1_11205","RICH12_20","RICH","Y2020",2392.5,5645.2,3252.7,6.352231221,28.3,"Urban","Richmond",-28.3
"RICH12_20200425r1_12046","RICH12_20","RICH","Y2020",2392.5,5860.2,3467.7,6.353240152,26.57,"Urban","Richmond",-26.57
"RICH12_20200425r1_13113","RICH12_20","RICH","Y2020",2526.9,5887.1,3360.2,6.230529595,27.56,"Urban","Richmond",-27.56
"RICH12_20200425r1_14776","RICH12_20","RICH","Y2020",2526.9,6155.9,3629,6.297229219,25.32,"Urban","Richmond",-25.32
"RICH12_20200425r1_16502","RICH12_20","RICH","Y2020",2446.2,5833.3,3387.1,6.50829808,27.06,"Urban","Richmond",-27.06
"RICH12_20200425r1_17320","RICH12_20","RICH","Y2020",2392.5,5752.7,3360.2,6.4808814,27.31,"Urban","Richmond",-27.31
"RICH12_20200425r1_22605","RICH12_20","RICH","Y2020",2473.1,5967.7,3494.6,6.368412673,26.34,"Urban","Richmond",-26.34
"RICH13_20200425r1_01478","RICH13_20","RICH","Y2020",2150.5,6317.2,4166.7,6.698821008,20.59,"Urban","Richmond",-20.59
"RICH13_20200425r1_06002","RICH13_20","RICH","Y2020",2231.2,6371,4139.8,6.871278058,20.63,"Urban","Richmond",-20.63
"RICH13_20200425r1_07585","RICH13_20","RICH","Y2020",2258.1,6424.7,4166.6,6.565988181,20.72,"Urban","Richmond",-20.72
"RICH13_20200425r1_19184","RICH13_20","RICH","Y2020",2258.1,6424.7,4166.6,6.801178871,20.48,"Urban","Richmond",-20.48
"RICH13_20200425r1_21284","RICH13_20","RICH","Y2020",2258.1,6344.1,4086,6.415396953,21.52,"Urban","Richmond",-21.52
"RICH14_20200425r1_01311","RICH14_20","RICH","Y2020",2338.7,5457,3118.3,6.064281383,29.67,"Urban","Richmond",-29.67
"RICH14_20200425r1_01990","RICH14_20","RICH","Y2020",2553.8,5752.7,3198.9,5.812263877,29.28,"Urban","Richmond",-29.28
"RICH14_20200425r1_02831","RICH14_20","RICH","Y2020",2553.8,5860.2,3306.4,5.722460658,28.5,"Urban","Richmond",-28.5
"RICH14_20200425r1_05447","RICH14_20","RICH","Y2020",2607.5,5940.9,3333.4,5.70450656,28.3,"Urban","Richmond",-28.3
"RICH14_20200425r1_07422","RICH14_20","RICH","Y2020",2204.3,5914,3709.7,6.231823847,24.74,"Urban","Richmond",-24.74
"RICH14_20200425r1_08482","RICH14_20","RICH","Y2020",2580.6,5967.7,3387.1,5.853087504,27.72,"Urban","Richmond",-27.72
"RICH14_20200425r1_14395","RICH14_20","RICH","Y2020",2607.5,5860.2,3252.7,5.834305718,28.82,"Urban","Richmond",-28.82
